Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,p,Block Number,Point ID
0.432999,-0.250002,0,0.499989,-9.99169,-17.3208,0,19.9961,-155.895,1,13361
0.439391,-0.238579,0,0.499984,-9.53552,-17.5758,8.3097e-22,19.9959,-156.894,1,13392
0.445482,-0.226993,0,0.49998,-9.07283,-17.819,8.3097e-22,19.9958,-157.902,1,13423
0.451268,-0.215252,0,0.499976,-8.60397,-18.0499,-6.11565e-22,19.9956,-158.919,1,13454
0.456745,-0.203364,0,0.499973,-8.12924,-18.2684,-6.11565e-22,19.9955,-159.944,1,13485
0.46191,-0.191337,0,0.499971,-7.64897,-18.4745,0,19.9954,-160.976,1,13516
0.466759,-0.179178,0,0.499969,-7.1635,-18.6681,0,19.9953,-162.013,1,13547
0.471288,-0.166898,0,0.499967,-6.67313,-18.8489,8.4141e-23,19.9953,-163.057,1,13578
0.475495,-0.154503,0,0.499967,-6.17822,-19.0168,8.4141e-23,19.9953,-164.105,1,13609
0.479376,-0.142002,0,0.499966,-5.6791,-19.1718,0,19.9953,-165.156,1,13640
0.48293,-0.129404,0,0.499967,-5.17611,-19.3137,-8.2817e-23,19.9952,-166.212,1,13671
0.486153,-0.116718,0,0.499967,-4.66957,-19.4424,5.56e-23,19.9952,-167.27,1,13702
0.489043,-0.103951,0,0.499969,-4.15986,-19.5578,-5.5495e-23,19.9953,-168.329,1,13733
0.491598,-0.091114,0,0.499971,-3.64731,-19.66,-1.93912e-22,19.9954,-169.392,1,13764
0.493818,-0.0782141,0,0.499973,-3.13226,-19.7487,1.52231e-22,19.9956,-170.456,1,13795
0.495699,-0.0652606,0,0.499976,-2.61507,-19.8239,1.52231e-22,19.9956,-171.52,1,13826
0.497241,-0.0522624,0,0.49998,-2.09609,-19.8856,2.07096e-22,19.9958,-172.587,1,13857
0.498443,-0.0392283,0,0.499984,-1.57566,-19.9338,3.24259e-22,19.996,-173.667,1,13888
0.499304,-0.0261673,0,0.499989,-1.05416,-19.9683,1.17163e-22,19.9962,-174.767,1,13919
0.499823,-0.0130882,0,0.499994,-0.531927,-19.9893,3.6036e-23,19.9963,-175.865,1,13950
